timestamp,coin,headline,description,source,price_usd,open,high,low,close,sentiment_label,sentiment_score,future_close,pct_return_60m,sentiment_num,ret_5m,vol_5m,ret_15m,vol_15m,ret_30m,vol_30m,hour,sin_hour,cos_hour
2025-04-19 10:44:00+00:00,BTC,"Rich Dad Poor Dad author predicts $1M Bitcoin, warns millions will be left poor","Finance guru Robert Kiyosaki warns the U.S. is heading into a ""Greater Depression"" and urges followers to act fast.",TheStreet,85581.783333,85217.38,85396.0,85115.45,85311.63,negative,0.9905,86847.39,0.018001765996031205,-0.9905,,,,,,,10,0.49999999999999994,-0.8660254037844387
2025-04-19 11:11:00+00:00,BTC,Best Altcoins to Watch as Bitcoin Whales Return and Bullish Forecasts Soar,"Bitcoin whales are buying again, and that’s rarely a quiet signal. Large holders are scooping up $BTC at levels not seen since the last bull market, while mid-sized wallets are finally flipping bullish too. Add to that a bold prediction from crypto analyst Be…",Bitcoinist,85581.783333,85311.63,85436.72,85220.14,85328.12,positive,0.9999,86847.39,0.017805033088740263,0.9999,,,,,,,11,0.258819045102521,-0.9659258262890682
2025-04-19 11:45:00+00:00,BTC,Trader Michaël van de Poppe Says Bitcoin To Rally to New All-Time High Once There’s Clarity on These Two Matters,"A widely followed crypto analyst believes that Bitcoin (BTC) will print new all-time highs once there’s more clarity around two key issues. In a new thread, crypto trader Michaël van de Poppe tells his 783,300 followers on the social media platform X that Bit…",The Daily Hodl,85581.783333,85311.63,85436.72,85220.14,85328.12,neutral,0.9185,86847.39,0.017805033088740263,0.0,,,,,,,11,0.258819045102521,-0.9659258262890682
2025-04-19 11:45:00+00:00,BTC,Binance CEO Confirms ‘Important’ Bitcoin Price Game-Changer,The chief executive of the world’s largest crypto exchange has said Binance is advising countries on following the U.S. in adopting bitcoin as a strategy reserve asset...,Forbes,85581.783333,85311.63,85436.72,85220.14,85328.12,neutral,0.5838,86847.39,0.017805033088740263,0.0,,,,,,,11,0.258819045102521,-0.9659258262890682
2025-04-19 12:00:00+00:00,BTC,Bitcoin Price Volatility Ahead: Will BTC Crash Or Rally? Analysts Weigh In,"Although Bitcoin (BTC) continues to hold steady in the mid-$80,000 range, analysts are forecasting that significant volatility may be imminent for the leading cryptocurrency. That said, most analysts predict a potential price rally for the apex digital asset.…",Bitcoinist,85581.783333,85328.12,85343.22,85147.37,85250.0,negative,0.9591,86847.39,0.01873771260997059,-0.9591,,33.85426147473854,,,,,12,1.2246467991473532e-16,-1.0
2025-04-19 12:45:00+00:00,BTC,Best Altcoins to Buy as Long-Term $BTC Holders Continue to Remain in Profit Despite Recent Turbulence,"Bitcoin has remained sideways for the last couple of months, tossing between the $88K and $75K levels. It hasn’t made any significant moves to either side. New data from Glassnode shows that short-term Bitcoin holders are sitting on significant unrealized los…",newsBTC,85581.783333,85328.12,85343.22,85147.37,85250.0,positive,0.9994,86786.29,0.01802099706744853,0.9994,-0.0007224102974002777,42.788086192303155,,,,,12,1.2246467991473532e-16,-1.0
2025-04-19 13:01:00+00:00,BTC,What Is 'Idle Mine'? This Free iOS and Android Game Pays Real Bitcoin,Mobile game Idle Mine lets you earn real Bitcoin for mining fake gems on iOS and Android. Here’s how it works.,Decrypt,85581.783333,85249.99,85287.54,85118.08,85217.4,neutral,1.0,86786.29,0.01841044199893438,0.0,-0.0012975792739837733,50.524397274982526,,,,,13,-0.2588190451025208,-0.9659258262890683
2025-04-19 13:07:00+00:00,BTC,Bitcoin can reach $138K in 3 months as macro odds see BTC price upside,"Bitcoin (BTC) faces “unprecedented” US dollar correlation as new BTC price research gives a $75,000 floor.In one of his latest analyses on April 18, network economist Timothy Peterson calculated that BTC/USD may rise as high as $138,000 within the next three …",Cointelegraph,85581.783333,85249.99,85287.54,85118.08,85217.4,positive,1.0,86786.29,0.01841044199893438,1.0,-0.0012975792739837733,45.262758201425314,,,,,13,-0.2588190451025208,-0.9659258262890683
2025-04-19 13:30:00+00:00,BTC,"Cardano Creator Charles Hoskinson Says These Catalysts Could Catapult Bitcoin to $250,000 by End of This Year","The founder of the Cardano (ADA) crypto project, Charles Hoskinson, is leaning bullish on Bitcoin (BTC). In a new CNBC interview, Hoskinson says that Bitcoin is not headed towards “another crypto winter” or a downturn. According to the Cardano creator, Bitcoi…",The Daily Hodl,85581.783333,85249.99,85287.54,85118.08,85217.4,positive,0.6655,86786.29,0.01841044199893438,0.6655,-0.0012975792739837733,17.855755374703783,,,,,13,-0.2588190451025208,-0.9659258262890683
2025-04-19 13:39:00+00:00,BTC,This Crypto Analyst Forecasts Bitcoin's Superiority Over Altcoins Until This Happens,"Crypto analyst Benjamin Cowen anticipates that Bitcoin (CRYPTO: BTC) will maintain its dominance over altcoins until there are alterations in the US monetary policy.
What Happened: In a video post on Wednesday, Cowen communicated his insights to his 892,000 Y…",Biztoc.com,85581.783333,85249.99,85287.54,85118.08,85217.4,neutral,0.9788,86786.29,0.01841044199893438,0.0,-0.0003824046920821722,14.579163213343692,,,,,13,-0.2588190451025208,-0.9659258262890683
